OBJECTID,TrapID,TrapLoc,Filename,StartYear,StartMonth,StartDay,EndYear,EndMonth,EndDay,Trapline,TrapNum,Trap_Brand,Trap_size,Trap_numDoors,Easting,Northing,GPS_Date,Comments
343,F_32_3,3,F_Traps_7_22_2014_pres,2014,7,22,NA,NA,NA,F,32,tomahawk,medium,1,786328.1927,2297037.204,7/22/2014 0:00, 
484,F_33_1,1,F_Traps_to_8_22_2008,NA,NA,NA,2008,8,22,F,33,,,0,785857.9548,2296407.975,1/15/1997 0:00,F 33
407,F_33_2,2,F_Traps_8_22_2008_to_7_22_2014,2008,8,22,2014,7,22,F,33,Tomahawk,m,1,786155.454,2296762.993,8/31/2010 0:00, 
344,F_33_3,3,F_Traps_7_22_2014_pres,2014,7,22,NA,NA,NA,F,33,tomahawk,medium,1,786325.0204,2297069.439,7/22/2014 0:00, 
485,F_34_1,1,F_Traps_to_8_22_2008,NA,NA,NA,2008,8,22,F,34,,,0,785880.3923,2296471.533,1/15/1997 0:00,F 34
408,F_34_2,2,F_Traps_8_22_2008_to_7_22_2014,2008,8,22,2014,7,22,F,34,Havahart,l,1,786165.3534,2296839.524,8/31/2010 0:00, 
345,F_34_3,3,F_Traps_7_22_2014_pres,2014,7,22,NA,NA,NA,F,34,tomahawk,medium,1,786332.9245,2297105.549,7/22/2014 0:00, 
486,F_35_1,1,F_Traps_to_8_22_2008,NA,NA,NA,2008,8,22,F,35,,,0,785894.9716,2296518.621,1/15/1997 0:00,F 35
409,F_35_2,2,F_Traps_8_22_2008_to_7_22_2014,2008,8,22,2014,7,22,F,35,Havahart,m,2,786178.7793,2296870.746,8/31/2010 0:00, 
346,F_35_3,3,F_Traps_7_22_2014_pres,2014,7,22,NA,NA,NA,F,35,tomahawk,medium,1,786339.5723,2297186.486,7/22/2014 0:00, 
487,F_36_1,1,F_Traps_to_8_22_2008,NA,NA,NA,2008,8,22,F,36,,,0,785914.1734,2296581.636,1/15/1997 0:00,F 36
410,F_36_2,2,F_Traps_8_22_2008_to_7_22_2014,2008,8,22,2014,7,22,F,36,Tomahawk,m,1,786216.8721,2296917.309,8/31/2010 0:00, 
347,F_36_3,3,F_Traps_7_22_2014_pres,2014,7,22,NA,NA,NA,F,36,tomahawk,medium,1,786384.2923,2297212.003,7/22/2014 0:00, 
488,F_37_1,1,F_Traps_to_8_22_2008,NA,NA,NA,2008,8,22,F,37,,,0,785963.1743,2296595.775,1/15/1997 0:00,F 37
411,F_37_2,2,F_Traps_8_22_2008_to_7_22_2014,2008,8,22,2014,7,22,F,37,Havahart,m,2,786243.5929,2296949.873,8/31/2010 0:00, 
348,F_37_3,3,F_Traps_7_22_2014_pres,2014,7,22,NA,NA,NA,F,37,tomahawk,large,1,786411.4702,2297281.398,7/22/2014 0:00, 
490,F_38_1,1,F_Traps_to_8_22_2008,NA,NA,NA,2008,8,22,F,38,,,0,785938.1365,2296643.205,1/15/1997 0:00,F 38
412,F_38_2,2,F_Traps_8_22_2008_to_7_22_2014,2008,8,22,2014,7,22,F,38,Havahart,m,2,786263.1236,2296993.804,8/31/2010 0:00, 
349,F_38_3,3,F_Traps_7_22_2014_pres,2014,7,22,NA,NA,NA,F,38,tomahawk,large,1,786461.0871,2297302.093,7/22/2014 0:00, 
489,F_39_1,1,F_Traps_to_8_22_2008,NA,NA,NA,2008,8,22,F,39,,,0,785951.0078,2296692.204,1/15/1997 0:00,F 39
413,F_39_2,2,F_Traps_8_22_2008_to_7_22_2014,2008,8,22,2014,7,22,F,39,Tomahawk,m,2,786289.225,2297008.898,8/31/2010 0:00, 
350,F_39_3,3,F_Traps_7_22_2014_pres,2014,7,22,NA,NA,NA,F,39,tomahawk,medium,1,786517.2788,2297394.891,7/22/2014 0:00, 
455,F_4_1,1,F_Traps_to_8_22_2008,NA,NA,NA,2008,8,22,F,4,,,0,787101.6308,2294627.494,1/15/1997 0:00,F 04
,F_4_2,2,,2008,8,22,2014,7,22,F,4,,,,,,,
315,F_4_3,3,F_Traps_7_22_2014_pres,2014,7,22,NA,NA,NA,F,4,tomahawk,medium,1,786746.0524,2295796.533,7/22/2014 0:00, 
491,F_40_1,1,F_Traps_to_8_22_2008,NA,NA,NA,2008,8,22,F,40,,,0,785975.2568,2296758.982,1/15/1997 0:00,F 40
414,F_40_2,2,F_Traps_8_22_2008_to_7_22_2014,2008,8,22,2014,7,22,F,40,Havahart,m,2,786327.7153,2297036.367,8/31/2010 0:00, 
351,F_40_3,3,F_Traps_7_22_2014_pres,2014,7,22,NA,NA,NA,F,40,tomahawk,medium,1,786554.512,2297489.116,7/22/2014 0:00, 
492,F_41_1,1,F_Traps_to_8_22_2008,NA,NA,NA,2008,8,22,F,41,,,0,786000.1154,2296831.641,1/15/1997 0:00,F 41
415,F_41_2,2,F_Traps_8_22_2008_to_7_22_2014,2008,8,22,2014,7,22,F,41,Tomahawk,m,1,786328.3342,2297076.575,8/31/2010 0:00, 
352,F_41_3,3,F_Traps_7_22_2014_pres,2014,7,22,NA,NA,NA,F,41,tomahawk,medium,1,786591.1994,2297557.473,7/22/2014 0:00, 
493,F_42_1,1,F_Traps_to_8_22_2008,NA,NA,NA,2008,8,22,F,42,,,0,786023.9251,2296901.435,1/15/1997 0:00,F 42
416,F_42_2,2,F_Traps_8_22_2008_to_7_22_2014,2008,8,22,2014,7,22,F,42,Havahart,m,2,786335.1679,2297107.233,8/31/2010 0:00, 
353,F_42_3,3,F_Traps_7_22_2014_pres,2014,7,22,NA,NA,NA,F,42,tomahawk,medium,1,786600.3273,2297591.028,7/22/2014 0:00, 
494,F_43_1,1,F_Traps_to_8_22_2008,NA,NA,NA,2008,8,22,F,43,,,0,786047.6049,2296977.021,1/15/1997 0:00,F 43
417,F_43_2,2,F_Traps_8_22_2008_to_7_22_2014,2008,8,22,2014,7,22,F,43,Tomahawk,m,1,786335.6938,2297136.413,8/31/2010 0:00, 
354,F_43_3,3,F_Traps_7_22_2014_pres,2014,7,22,NA,NA,NA,F,43,havahart,large,1,786598.068,2297618.957,7/22/2014 0:00, 
495,F_44_1,1,F_Traps_to_8_22_2008,NA,NA,NA,2008,8,22,F,44,,,0,786079.7915,2297016.099,1/15/1997 0:00,F 44
418,F_44_2,2,F_Traps_8_22_2008_to_7_22_2014,2008,8,22,2014,7,22,F,44,Tomahawk,m,1,786340.0857,2297189.197,8/31/2010 0:00, 
355,F_44_3,3,F_Traps_7_22_2014_pres,2014,7,22,NA,NA,NA,F,44,tomahawk,medium,1,786644.6855,2297692.832,7/22/2014 0:00, 
496,F_45_1,1,F_Traps_to_8_22_2008,NA,NA,NA,2008,8,22,F,45,,,0,786081.4353,2297076.96,1/15/1997 0:00,F 45
419,F_45_2,2,F_Traps_8_22_2008_to_7_22_2014,2008,8,22,2014,7,22,F,45,Tomahawk,ms,1,786384.8185,2297211.763,8/31/2010 0:00, 
356,F_45_3,3,F_Traps_7_22_2014_pres,2014,7,22,NA,NA,NA,F,45,tomahawk,medium,1,786597.1134,2297777.463,7/22/2014 0:00, 
497,F_46_1,1,F_Traps_to_8_22_2008,NA,NA,NA,2008,8,22,F,46,,,0,786104.3921,2297142.615,1/15/1997 0:00,F 46
420,F_46_2,2,F_Traps_8_22_2008_to_7_22_2014,2008,8,22,2014,7,22,F,46,Havahart,m,2,786400.3474,2297258.657,8/31/2010 0:00, 
357,F_46_3,3,F_Traps_7_22_2014_pres,2014,7,22,NA,NA,NA,F,46,tomahawk,medium,1,786567.1941,2297925.662,7/23/2014 0:00, 
498,F_47_1,1,F_Traps_to_8_22_2008,NA,NA,NA,2008,8,22,F,47,,,0,786127.0065,2297211.374,1/15/1997 0:00,F 47
421,F_47_2,2,F_Traps_8_22_2008_to_7_22_2014,2008,8,22,2014,7,22,F,47,Havahart,m,2,786448.8806,2297277.143,8/31/2010 0:00, 
358,F_47_3,3,F_Traps_7_22_2014_pres,2014,7,22,NA,NA,NA,F,47,havahart,large,1,786576.4924,2297973.747,7/23/2014 0:00, 
499,F_48_1,1,F_Traps_to_8_22_2008,NA,NA,NA,2008,8,22,F,48,,,0,786158.8174,2297249.629,1/15/1997 0:00,F 48
422,F_48_2,2,F_Traps_8_22_2008_to_7_22_2014,2008,8,22,2014,7,22,F,48,Havahart,m,2,786464.3449,2297301.3,8/31/2010 0:00, 
359,F_48_3,3,F_Traps_7_22_2014_pres,2014,7,22,NA,NA,NA,F,48,tomahawk,medium,1,786544.5128,2298017.941,7/23/2014 0:00, 
,F_49_1,1,,NA,NA,NA,2008,8,22,F,49,,,,,,,
423,F_49_2,2,F_Traps_8_22_2008_to_7_22_2014,2008,8,22,2014,7,22,F,49,Havahart,m,2,786489.1359,2297332.382,8/31/2010 0:00, 
360,F_49_3,3,F_Traps_7_22_2014_pres,2014,7,22,NA,NA,NA,F,49,tomahawk,medium,1,786536.724,2298063.145,7/23/2014 0:00, 
456,F_5_1,1,F_Traps_to_8_22_2008,NA,NA,NA,2008,8,22,F,5,,,0,787044.2725,2294709.15,1/15/1997 0:00,F 05
378,F_5_2,2,F_Traps_8_22_2008_to_7_22_2014,2008,8,22,2014,7,22,F,5,Havahart,m,2,786772.5267,2295831.271,8/31/2010 0:00, 
316,F_5_3,3,F_Traps_7_22_2014_pres,2014,7,22,NA,NA,NA,F,5,tomahawk,large,1,786656.2092,2295794.284,7/22/2014 0:00, 
500,F_50_1,1,F_Traps_to_8_22_2008,NA,NA,NA,2008,8,22,F,50,,,0,786163.9277,2297333.043,1/15/1997 0:00,F 50
424,F_50_2,2,F_Traps_8_22_2008_to_7_22_2014,2008,8,22,2014,7,22,F,50,Havahart,m,2,786519.5456,2297395.824,8/31/2010 0:00, 
361,F_50_3,3,F_Traps_7_22_2014_pres,2014,7,22,NA,NA,NA,F,50,havahart,medium,2,786562.6496,2298106.277,7/23/2014 0:00, 
501,F_51_1,1,F_Traps_to_8_22_2008,NA,NA,NA,2008,8,22,F,51,,,0,786186.561,2297398.698,1/15/1997 0:00,F 51
425,F_51_2,2,F_Traps_8_22_2008_to_7_22_2014,2008,8,22,2014,7,22,F,51,Havahart,m,2,786544.4427,2297424.454,8/31/2010 0:00, 
362,F_51_3,3,F_Traps_7_22_2014_pres,2014,7,22,NA,NA,NA,F,51,havahart,medium,2,786584.4312,2298187.433,7/23/2014 0:00, 
502,F_52_1,1,F_Traps_to_8_22_2008,NA,NA,NA,2008,8,22,F,52,,,0,786207.1579,2297460.746,1/15/1997 0:00,F 52
426,F_52_2,2,F_Traps_8_22_2008_to_7_22_2014,2008,8,22,2014,7,22,F,52,Havahart,m,2,786556.5176,2297491.344,8/31/2010 0:00, 
363,F_52_3,3,F_Traps_7_22_2014_pres,2014,7,22,NA,NA,NA,F,52,tomahawk,medium,1,786623.7966,2298216.331,7/23/2014 0:00, 
503,F_53_1,1,F_Traps_to_8_22_2008,NA,NA,NA,2008,8,22,F,53,,,0,786232.1605,2297538.411,1/15/1997 0:00,F 53
427,F_53_2,2,F_Traps_8_22_2008_to_7_22_2014,2008,8,22,2014,7,22,F,53,Havahart,m,2,786592.9515,2297558.939,8/31/2010 0:00, 
364,F_53_3,3,F_Traps_7_22_2014_pres,2014,7,22,NA,NA,NA,F,53,tomahawk,medium,1,786677.4261,2298238.25,7/23/2014 0:00, 
504,F_54_1,1,F_Traps_to_8_22_2008,NA,NA,NA,2008,8,22,F,54,,,0,786260.2444,2297620.169,1/15/1997 0:00,F 54
428,F_54_2,2,F_Traps_8_22_2008_to_7_22_2014,2008,8,22,2014,7,22,F,54,Havahart,m,2,786604.2429,2297590.367,8/31/2010 0:00, 
365,F_54_3,3,F_Traps_7_22_2014_pres,2014,7,22,NA,NA,NA,F,54,tomahawk,medium,1,786781.1946,2298234.68,7/23/2014 0:00, 
505,F_55_1,1,F_Traps_to_8_22_2008,NA,NA,NA,2008,8,22,F,55,,,0,786286.8773,2297700.727,1/15/1997 0:00,F 55
429,F_55_2,2,F_Traps_8_22_2008_to_7_22_2014,2008,8,22,2014,7,22,F,55,Havahart,l,1,786598.801,2297620.02,8/31/2010 0:00, 
366,F_55_3,3,F_Traps_7_22_2014_pres,2014,7,22,NA,NA,NA,F,55,tomahawk,medium,1,786804.4803,2298300.051,7/23/2014 0:00, 
506,F_56_1,1,F_Traps_to_8_22_2008,NA,NA,NA,2008,8,22,F,56,,,0,786313.6622,2297777.972,1/15/1997 0:00,F 56
430,F_56_2,2,F_Traps_8_22_2008_to_7_22_2014,2008,8,22,2014,7,22,F,56,Havahart,m,2,786621.3561,2297668.917,8/31/2010 0:00, 
367,F_56_3,3,F_Traps_7_22_2014_pres,2014,7,22,NA,NA,NA,F,56,tomahawk,large,1,786784.1789,2298352.86,7/23/2014 0:00, 
507,F_57_1,1,F_Traps_to_8_22_2008,NA,NA,NA,2008,8,22,F,57,,,0,786347.2472,2297881.516,1/15/1997 0:00,F 57
431,F_57_2,2,F_Traps_8_22_2008_to_7_22_2014,2008,8,22,2014,7,22,F,57,Havahart,m,2,786646.3833,2297708.827,8/31/2010 0:00, 
368,F_57_3,3,F_Traps_7_22_2014_pres,2014,7,22,NA,NA,NA,F,57,tomahawk,medium,1,786780.0307,2298468.092,7/23/2014 0:00, 
508,F_58_1,1,F_Traps_to_8_22_2008,NA,NA,NA,2008,8,22,F,58,,,0,786387.983,2297951.95,1/15/1997 0:00,F 58
432,F_58_2,2,F_Traps_8_22_2008_to_7_22_2014,2008,8,22,2014,7,22,F,58,Havahart,m,2,786597.7218,2297776.228,8/31/2010 0:00, 
369,F_58_3,3,F_Traps_7_22_2014_pres,2014,7,22,NA,NA,NA,F,58,tomahawk,medium,1,786788.0333,2298571.223,7/23/2014 0:00, 
509,F_59_1,1,F_Traps_to_8_22_2008,NA,NA,NA,2008,8,22,F,59,,,0,786400.9566,2298039.32,1/15/1997 0:00,F 59
433,F_59_2,2,F_Traps_8_22_2008_to_7_22_2014,2008,8,22,2014,7,22,F,59,l,m,1,786586.1309,2297853.415,8/31/2010 0:00, 
370,F_59_3,3,F_Traps_7_22_2014_pres,2014,7,22,NA,NA,NA,F,59,tomahawk,medium,1,786849.2698,2298621.027,7/23/2014 0:00, 
457,F_6_1,1,F_Traps_to_8_22_2008,NA,NA,NA,2008,8,22,F,6,,,0,786987.0412,2294762.672,1/15/1997 0:00,F 06
380,F_6_2,2,F_Traps_8_22_2008_to_7_22_2014,2008,8,22,2014,7,22,F,6,Havahart,m,2,786686.7457,2295784.18,8/31/2010 0:00, 
317,F_6_3,3,F_Traps_7_22_2014_pres,2014,7,22,NA,NA,NA,F,6,tomahawk,medium,1,786606.6288,2295790.49,7/22/2014 0:00, 
510,F_60_1,1,F_Traps_to_8_22_2008,NA,NA,NA,2008,8,22,F,60,,,0,786417.521,2298089.551,1/15/1997 0:00,F 60
434,F_60_2,2,F_Traps_8_22_2008_to_7_22_2014,2008,8,22,2014,7,22,F,60,Havahart,m,2,786582.598,2297926.383,8/31/2010 0:00, 
371,F_60_3,3,F_Traps_7_22_2014_pres,2014,7,22,NA,NA,NA,F,60,havahart,large,1,786816.6875,2298676.348,7/23/2014 0:00,transmitter
511,F_61_1,1,F_Traps_to_8_22_2008,NA,NA,NA,2008,8,22,F,61,,,0,786461.129,2298171.361,1/15/1997 0:00,F 61
435,F_61_2,2,F_Traps_8_22_2008_to_7_22_2014,2008,8,22,2014,7,22,F,61,Havahart,l,1,786579.2621,2297973.68,8/31/2010 0:00, 
372,F_61_3,3,F_Traps_7_22_2014_pres,2014,7,22,NA,NA,NA,F,61,havahart,medium,2,786849.0813,2298741.878,7/23/2014 0:00, 
512,F_62_1,1,F_Traps_to_8_22_2008,NA,NA,NA,2008,8,22,F,62,,,0,786484.2607,2298265.466,1/15/1997 0:00,F 62 AND JCT
436,F_62_2,2,F_Traps_8_22_2008_to_7_22_2014,2008,8,22,2014,7,22,F,62,Havahart,m,2,786548.2547,2298017.717,8/31/2010 0:00, 
373,F_62_3,3,F_Traps_7_22_2014_pres,2014,7,22,NA,NA,NA,F,62,tomahawk,medium,1,786870.1086,2298785.669,7/23/2014 0:00, 
519,F_63_1,1,F_Traps_to_8_22_2008,NA,NA,NA,2008,8,22,F,63,,,0,786519.1407,2298370.604,2/28/1997 0:00,F 63
437,F_63_2,2,F_Traps_8_22_2008_to_7_22_2014,2008,8,22,2014,7,22,F,63,Havahart,m,2,786539.0274,2298061.869,8/31/2010 0:00, 
374,F_63_3,3,F_Traps_7_22_2014_pres,2014,7,22,NA,NA,NA,F,63,tomahawk,medium,1,786915.4455,2298821.452,7/23/2014 0:00,transmitter
518,F_64_1,1,F_Traps_to_8_22_2008,NA,NA,NA,2008,8,22,F,64,,,0,786533.6563,2298440.929,2/28/1997 0:00,F 64
438,F_64_2,2,F_Traps_8_22_2008_to_7_22_2014,2008,8,22,2014,7,22,F,64,Havahart,m,2,786563.0757,2298105.448,8/31/2010 0:00, 
,F_64_3,3,,2014,7,22,NA,NA,NA,F,64,,,,,,,
517,F_65_1,1,F_Traps_to_8_22_2008,NA,NA,NA,2008,8,22,F,65,,,0,786562.5385,2298532.086,2/28/1997 0:00,F 65
439,F_65_2,2,F_Traps_8_22_2008_to_7_22_2014,2008,8,22,2014,7,22,F,65,Havahart,m,2,786586.5611,2298187.482,8/31/2010 0:00, 
,F_65_3,3,,2014,7,22,NA,NA,NA,F,65,,,,,,,
516,F_66_1,1,F_Traps_to_8_22_2008,NA,NA,NA,2008,8,22,F,66,,,0,786582.8895,2298598.818,2/28/1997 0:00,F 66
440,F_66_2,2,F_Traps_8_22_2008_to_7_22_2014,2008,8,22,2014,7,22,F,66,Tomahawk,m,1,786625.9,2298216.433,8/31/2010 0:00, 
,F_66_3,3,,2014,7,22,NA,NA,NA,F,66,,,,,,,
515,F_67_1,1,F_Traps_to_8_22_2008,NA,NA,NA,2008,8,22,F,67,,,0,786615.208,2298694.477,2/28/1997 0:00,F 67
441,F_67_2,2,F_Traps_8_22_2008_to_7_22_2014,2008,8,22,2014,7,22,F,67,Tomahawk,m,1,786681.6314,2298236.539,8/31/2010 0:00, 
,F_67_3,3,,2014,7,22,NA,NA,NA,F,67,,,,,,,
514,F_68_1,1,F_Traps_to_8_22_2008,NA,NA,NA,2008,8,22,F,68,,,0,786633.5461,2298750.231,2/28/1997 0:00,F 68
442,F_68_2,2,F_Traps_8_22_2008_to_7_22_2014,2008,8,22,2014,7,22,F,68,Havahart,l,1,786779.316,2298238.362,8/31/2010 0:00, 
,F_68_3,3,,2014,7,22,NA,NA,NA,F,68,,,,,,,
513,F_69_1,1,F_Traps_to_8_22_2008,NA,NA,NA,2008,8,22,F,69,,,0,786659.1417,2298819.78,2/28/1997 0:00,F 69
443,F_69_2,2,F_Traps_8_22_2008_to_7_22_2014,2008,8,22,2014,7,22,F,69,Tomahawk,ms,1,786808.641,2298297.841,8/31/2010 0:00, 
,F_69_3,3,,2014,7,22,NA,NA,NA,F,69,,,,,,,
458,F_7_1,1,F_Traps_to_8_22_2008,NA,NA,NA,2008,8,22,F,7,,,0,786923.6943,2294844.904,1/15/1997 0:00,F 07
382,F_7_2,2,F_Traps_8_22_2008_to_7_22_2014,2008,8,22,2014,7,22,F,7,Havahart,m,2,786688.1671,2295780.163,8/31/2010 0:00, 
318,F_7_3,3,F_Traps_7_22_2014_pres,2014,7,22,NA,NA,NA,F,7,tomahawk,medium,1,786578.5105,2295896.81,7/22/2014 0:00, 
,F_70_1,1,,NA,NA,NA,2008,8,22,F,70,,,,,,,
444,F_70_2,2,F_Traps_8_22_2008_to_7_22_2014,2008,8,22,2014,7,22,F,70,Havahart,l,1,786787.0135,2298353.311,8/31/2010 0:00, 
,F_70_3,3,,2014,7,22,NA,NA,NA,F,70,,,,,,,
,F_71_1,1,,NA,NA,NA,2008,8,22,F,71,,,,,,,
445,F_71_2,2,F_Traps_8_22_2008_to_7_22_2014,2008,8,22,2014,7,22,F,71,Tomahawk,m,1,786780.5417,2298471.011,8/31/2010 0:00, 
,F_71_3,3,,2014,7,22,NA,NA,NA,F,71,,,,,,,
,F_72_1,1,,NA,NA,NA,2008,8,22,F,72,,,,,,,
446,F_72_2,2,F_Traps_8_22_2008_to_7_22_2014,2008,8,22,2014,7,22,F,72,Tomahawk,m,1,786793.542,2298569.171,8/31/2010 0:00, 
,F_72_3,3,,2014,7,22,NA,NA,NA,F,72,,,,,,,
,F_73_1,1,,NA,NA,NA,2008,8,22,F,73,,,,,,,
447,F_73_2,2,F_Traps_8_22_2008_to_7_22_2014,2008,8,22,2014,7,22,F,73,Tomahawk,ms,1,786850.8612,2298619.309,8/31/2010 0:00, 
,F_73_3,3,,2014,7,22,NA,NA,NA,F,73,,,,,,,
,F_74_1,1,,NA,NA,NA,2008,8,22,F,74,,,,,,,
448,F_74_2,2,F_Traps_8_22_2008_to_7_22_2014,2008,8,22,2014,7,22,F,74,Tomahawk,m,1,786820.5223,2298673.904,8/31/2010 0:00, 
,F_74_3,3,,2014,7,22,NA,NA,NA,F,74,,,,,,,
,F_75_1,1,,NA,NA,NA,2008,8,22,F,75,,,,,,,
449,F_75_2,2,F_Traps_8_22_2008_to_7_22_2014,2008,8,22,2014,7,22,F,75,Havahart,m,2,786851.1062,2298743.313,8/31/2010 0:00, 
,F_75_3,3,,2014,7,22,NA,NA,NA,F,75,,,,,,,
,F_76_1,1,,NA,NA,NA,2008,8,22,F,76,,,,,,,
450,F_76_2,2,F_Traps_8_22_2008_to_7_22_2014,2008,8,22,2014,7,22,F,76,Tomahawk,m,1,786870.8934,2298785.372,8/31/2010 0:00, 
,F_76_3,3,,2014,7,22,NA,NA,NA,F,76,,,,,,,
,F_77_1,1,,NA,NA,NA,2008,8,22,F,77,,,,,,,
451,F_77_2,2,F_Traps_8_22_2008_to_7_22_2014,2008,8,22,2014,7,22,F,77,Tomahawk,l,1,786916.9518,2298818.811,8/31/2010 0:00, 
,F_77_3,3,,2014,7,22,NA,NA,NA,F,77,,,,,,,
459,F_8_1,1,F_Traps_to_8_22_2008,NA,NA,NA,2008,8,22,F,8,,,0,786861.122,2294928.346,1/15/1997 0:00,F 08 AND TAG 65
381,F_8_2,2,F_Traps_8_22_2008_to_7_22_2014,2008,8,22,2014,7,22,F,8,Havahart,m,2,786606.1655,2295789.326,8/31/2010 0:00, 
320,F_8_3,3,F_Traps_7_22_2014_pres,2014,7,22,NA,NA,NA,F,8,tomahawk,medium,1,786506.4583,2295887.369,7/22/2014 0:00, 
460,F_9_1,1,F_Traps_to_8_22_2008,NA,NA,NA,2008,8,22,F,9,,,0,786808.0735,2294998.875,1/15/1997 0:00,F 09
383,F_9_2,2,F_Traps_8_22_2008_to_7_22_2014,2008,8,22,2014,7,22,F,9,Tomahawk,m,1,786523.5953,2295826.846,8/31/2010 0:00, 
319,F_9_3,3,F_Traps_7_22_2014_pres,2014,7,22,NA,NA,NA,F,9,tomahawk,medium,1,786523.9118,2295945.279,7/22/2014 0:00, 
,G_1_1,1,,NA,NA,NA,2003,1,1,G,1,,,,,,,
520,G_1_2,2,G_Traps_2003_2010,2003,1,1,2010,12,31,G,1,,,0,788306.9964,2298065.602,5/20/2004 0:00,G1
,G_1_3,3,,2010,12,31,NA,NA,NA,G,1,,,,,,,
529,G_10_1,1,,NA,NA,NA,2003,1,1,G,10,,,0,787675.1825,2298093.79,5/20/2004 0:00,G10
,G_10_2,2,G_Traps_2003_2010,2003,1,1,2010,12,31,G,10,,,,,,,
,G_10_3,3,,2010,12,31,NA,NA,NA,G,10,,,,,,,
530,G_11_1,1,,NA,NA,NA,2003,1,1,G,11,,,0,787563.0307,2298042.145,5/20/2004 0:00,G11
,G_11_2,2,G_Traps_2003_2010,2003,1,1,2010,12,31,G,11,,,,,,,
,G_11_3,3,,2010,12,31,NA,NA,NA,G,11,,,,,,,
531,G_12_1,1,,NA,NA,NA,2003,1,1,G,12,,,0,787517.2085,2298091.253,5/20/2004 0:00,G12
,G_12_2,2,G_Traps_2003_2010,2003,1,1,2010,12,31,G,12,,,,,,,
,G_12_3,3,,2010,12,31,NA,NA,NA,G,12,,,,,,,
532,G_13_1,1,,NA,NA,NA,2003,1,1,G,13,,,0,787438.266,2298078.694,5/20/2004 0:00,G13
,G_13_2,2,G_Traps_2003_2010,2003,1,1,2010,12,31,G,13,,,,,,,
,G_13_3,3,,2010,12,31,NA,NA,NA,G,13,,,,,,,
533,G_14_1,1,,NA,NA,NA,2003,1,1,G,14,,,0,787383.3826,2298102.255,5/20/2004 0:00,G14
,G_14_2,2,G_Traps_2003_2010,2003,1,1,2010,12,31,G,14,,,,,,,
,G_14_3,3,,2010,12,31,NA,NA,NA,G,14,,,,,,,
534,G_15_1,1,,NA,NA,NA,2003,1,1,G,15,,,0,787359.7124,2298174.651,5/20/2004 0:00,G15
,G_15_2,2,G_Traps_2003_2010,2003,1,1,2010,12,31,G,15,,,,,,,
,G_15_3,3,,2010,12,31,NA,NA,NA,G,15,,,,,,,
535,G_16_1,1,,NA,NA,NA,2003,1,1,G,16,,,0,787360.8096,2298224.244,5/20/2004 0:00,G16
,G_16_2,2,G_Traps_2003_2010,2003,1,1,2010,12,31,G,16,,,,,,,
,G_16_3,3,,2010,12,31,NA,NA,NA,G,16,,,,,,,
536,G_17_1,1,,NA,NA,NA,2003,1,1,G,17,,,0,787346.4686,2298261.063,5/20/2004 0:00,G17
,G_17_2,2,G_Traps_2003_2010,2003,1,1,2010,12,31,G,17,,,,,,,
,G_17_3,3,,2010,12,31,NA,NA,NA,G,17,,,,,,,
537,G_18_1,1,,NA,NA,NA,2003,1,1,G,18,,,0,787350.335,2298304.908,5/20/2004 0:00,G18
,G_18_2,2,G_Traps_2003_2010,2003,1,1,2010,12,31,G,18,,,,,,,
,G_18_3,3,,2010,12,31,NA,NA,NA,G,18,,,,,,,
538,G_19_1,1,,NA,NA,NA,2003,1,1,G,19,,,0,787338.2858,2298345.145,5/20/2004 0:00,G19
,G_19_2,2,G_Traps_2003_2010,2003,1,1,2010,12,31,G,19,,,,,,,
,G_19_3,3,,2010,12,31,NA,NA,NA,G,19,,,,,,,
521,G_2_1,1,,NA,NA,NA,2003,1,1,G,2,,,0,788255.0209,2298087.116,5/20/2004 0:00,G2
,G_2_2,2,G_Traps_2003_2010,2003,1,1,2010,12,31,G,2,,,,,,,
,G_2_3,3,,2010,12,31,NA,NA,NA,G,2,,,,,,,
539,G_20_1,1,,NA,NA,NA,2003,1,1,G,20,,,0,787329.9836,2298400.006,5/20/2004 0:00,G20
,G_20_2,2,G_Traps_2003_2010,2003,1,1,2010,12,31,G,20,,,,,,,
,G_20_3,3,,2010,12,31,NA,NA,NA,G,20,,,,,,,
540,G_21_1,1,,NA,NA,NA,2003,1,1,G,21,,,0,787303.8565,2298446.79,5/20/2004 0:00,G21
,G_21_2,2,G_Traps_2003_2010,2003,1,1,2010,12,31,G,21,,,,,,,
,G_21_3,3,,2010,12,31,NA,NA,NA,G,21,,,,,,,
541,G_22_1,1,,NA,NA,NA,2003,1,1,G,22,,,0,787294.7503,2298501.558,5/20/2004 0:00,G22
,G_22_2,2,G_Traps_2003_2010,2003,1,1,2010,12,31,G,22,,,,,,,
,G_22_3,3,,2010,12,31,NA,NA,NA,G,22,,,,,,,
542,G_23_1,1,,NA,NA,NA,2003,1,1,G,23,,,0,787256.0605,2298533.996,5/20/2004 0:00,G23
,G_23_2,2,G_Traps_2003_2010,2003,1,1,2010,12,31,G,23,,,,,,,
,G_23_3,3,,2010,12,31,NA,NA,NA,G,23,,,,,,,
543,G_24_1,1,,NA,NA,NA,2003,1,1,G,24,,,0,787212.1664,2298577.265,5/20/2004 0:00,G24
,G_24_2,2,G_Traps_2003_2010,2003,1,1,2010,12,31,G,24,,,,,,,
,G_24_3,3,,2010,12,31,NA,NA,NA,G,24,,,,,,,
