Trapline,TrapNum,Year,Month,Day,predCaught,birdCaught,otherCaught,NumCaught,Sex,Age,Condition,Disposition,TrapStatus,BaitStatus,BaitPrev,BaitSet,Observer,Recorder,Comments,dateStr,date,trap,catchID,duplicate
PAL,43,2000,10,12,,,,0,,,NA,NA,O,Y,CD,,"JC, MJW",RT,,20001012,36811,PAL43,20001012_PAL43,10
B,5,2000,10,13,,,,0,,,NA,NA,C,N,CD,,MS,MS,,20001013,36812,B5,20001013_B5,2
B,5,2000,10,13,,,,0,,,NA,NA,M,,,,MS,MS,,20001013,36812,B5,20001013_B5,10
D,25,2000,10,16,,,,0,,,NA,NA,O,N,CD,,"JC, MJW",MJW,,20001016,36815,D25,20001016_D25,2
D,25,2000,10,16,,,,0,,,NA,NA,O,Y,CD,,"JC, MJW",MJW,,20001016,36815,D25,20001016_D25,9
E,59,2000,10,16,,,,0,,,NA,NA,O,N,CD,,JC,MS,,20001016,36815,E59,20001016_E59,2
E,59,2000,10,16,,,,0,,,NA,NA,O,Y,CD,,JC,MS,,20001016,36815,E59,20001016_E59,9
C,23,2000,10,23,,,,0,,,NA,NA,O,N,CD,,VS,MJW,,20001023,36822,C23,20001023_C23,2
C,23,2000,10,23,,,,0,,,NA,NA,O,Y,CD,,VS,MJW,,20001023,36822,C23,20001023_C23,9
PAL,32,2000,10,24,,,,0,,,NA,NA,C,N,CD,,ZM,RT,,20001024,36823,PAL32,20001024_PAL32,2
PAL,32,2000,10,24,,,,0,,,NA,NA,C,Y,CD,,ZM,RT,,20001024,36823,PAL32,20001024_PAL32,9
KAP,178,2000,10,24,,,,0,,,NA,NA,O,N,C,,JC,RT,,20001024,36823,KAP178,20001024_KAP178,2
KAP,178,2000,10,24,RR,,,1,F,,3,NA,C,N,CD,,JC,RT,,20001024,36823,KAP178,20001024_KAP178,11
C,43,2000,10,30,,,,0,,,NA,NA,C,N,CD,,MS,MJW,,20001030,36829,C43,20001030_C43,2
C,43,2000,10,30,,,,0,,,NA,NA,O,N,CD,,MS,MJW,,20001030,36829,C43,20001030_C43,8
E,58,2000,11,6,,,,0,,,NA,NA,O,N,CD,,MS,MJW,,20001106,36836,E58,20001106_E58,2
E,58,2000,11,6,,,,0,,,NA,NA,O,Y,CD,,MS,MS,,20001106,36836,E58,20001106_E58,9
E,59,2000,11,6,,,,0,,,NA,NA,C,Y,CD,,MS,MS,,20001106,36836,E59,20001106_E59,2
E,59,2000,11,6,,,,0,,,NA,NA,O,N,CD,,MS,MJW,,20001106,36836,E59,20001106_E59,10
E,60,2000,11,6,,,,0,,,NA,NA,O,N,CD,,MS,MJW,,20001106,36836,E60,20001106_E60,2
E,60,2000,11,6,,,,0,,,NA,NA,O,Y,CD,,MS,MS,,20001106,36836,E60,20001106_E60,9
E,63,2000,11,6,,,,0,,,NA,NA,O,N,CD,,MS,MJW,,20001106,36836,E63,20001106_E63,2
E,63,2000,11,6,,,,0,,,NA,NA,O,Y,CD,,MS,MS,,20001106,36836,E63,20001106_E63,9
PAL,91,2000,11,8,,,,0,,,NA,NA,O,N,CD,,"MS, MJW",RT,,20001108,36838,PAL91,20001108_PAL91,2
PAL,91,2000,11,8,RR,,,1,,A,4,NA,C,N,CD,,"MS, MJW",RT,,20001108,36838,PAL91,20001108_PAL91,11
B,20,2000,11,9,,,,0,,,NA,NA,O,N,CD,,VS,MJW,,20001109,36839,B20,20001109_B20,2
B,20,2000,11,9,,,,0,,,NA,NA,O,Y,CD,,VS,MJW,,20001109,36839,B20,20001109_B20,9
B,36,2000,11,9,,,,0,,,NA,NA,M,N,,,VS,MJW,,20001109,36839,B36,20001109_B36,2
B,36,2000,11,9,,,,0,,,NA,NA,O,N,CD,,VS,MJW,,20001109,36839,B36,20001109_B36,10
F,61,2000,11,14,,,,0,,,NA,NA,O,N,CD,,MS,MJW,,20001114,36844,F61,20001114_F61,2
F,61,2000,11,14,,,,0,,,NA,NA,O,Y,CD,,MS,MJW,,20001114,36844,F61,20001114_F61,9
PAL,104,2000,11,15,,,,0,,,NA,NA,O,N,CD,,"MJW, VS",RT,,20001115,36845,PAL104,20001115_PAL104,2
PAL,104,2000,11,15,,,,0,,,NA,NA,O,Y,CD,,"MJW, VS",RT,,20001115,36845,PAL104,20001115_PAL104,9
F,46,2000,11,21,,,,0,,,NA,NA,O,N,CD,,VS,MJW,,20001121,36851,F46,20001121_F46,2
F,46,2000,11,21,RR,,,1,M,A,2,NA,C,N,CD,,VS,MJW,Ants,20001121,36851,F46,20001121_F46,11
C,41,2000,11,22,,,,0,,,NA,NA,O,N,CD,,JT,IE,Checked only did not rebait,20001122,36852,C41,20001122_C41,2
C,41,2000,11,22,,,,0,,,NA,NA,O,Y,CD,,JT,IE,Checked only did not rebait,20001122,36852,C41,20001122_C41,9
B,64,2000,11,28,,,,0,,,NA,NA,O,N,CD,,MJW,IE,,20001128,36858,B64,20001128_B64,2
B,64,2000,11,28,RR,,,1,F,A,2,NA,C,N,CD,,MJW,IE,unknown rat species; blonde fur,20001128,36858,B64,20001128_B64,11
B,75,2000,12,4,,,,0,,,NA,NA,O,N,CD,,"MJW, IE",IE,,20001204,36864,B75,20001204_B75,2
B,75,2000,12,4,,,,0,,,NA,NA,O,Y,CD,,"MJW, IE",IE,,20001204,36864,B75,20001204_B75,9
PAL,66,2000,12,19,,,,0,,,NA,NA,C,N,CD,,"VS, IE",RT,,20001219,36879,PAL66,20001219_PAL66,2
PAL,66,2000,12,19,,,,0,,,NA,NA,O,N,CD,,"VS, IE",RT,,20001219,36879,PAL66,20001219_PAL66,8
PAL,24,2001,1,2,,,,0,,,NA,NA,C,Y,CD,,"VS, IE",AC,,20010102,36893,PAL24,20010102_PAL24,2
PAL,24,2001,1,2,,,,0,,,NA,NA,O,Y,CD,,"VS, IE",AC,,20010102,36893,PAL24,20010102_PAL24,8
B,51,2001,1,2,,,,0,,,NA,NA,M,,CD,,MJW,AC,,20010102,36893,B51,20010102_B51,2
B,51,2001,1,2,,,,0,,,NA,NA,O,N,CD,,MJW,AC,,20010102,36893,B51,20010102_B51,10
PAL,45,2001,1,8,,,,0,,,NA,NA,O,N,CD,,"MW, SS",AC,,20010108,36899,PAL45,20010108_PAL45,2
PAL,45,2001,1,8,,,,0,,,NA,NA,O,Y,CD,,"MW, SS",AC,,20010108,36899,PAL45,20010108_PAL45,9
C,23,2001,1,10,,,,0,,,NA,NA,O,N,CD,,IE,AC,,20010110,36901,C23,20010110_C23,2
C,23,2001,1,10,,,,0,,,NA,NA,O,Y,CD,,IE,AC,,20010110,36901,C23,20010110_C23,9
B,61,2001,2,5,,,,0,,,NA,NA,M,,CD,,"IE, HF",AC,,20010205,36927,B61,20010205_B61,2
B,61,2001,2,5,,,,0,,,NA,NA,O,Y,CD,,"IE, HF",AC,,20010205,36927,B61,20010205_B61,10
B,40,2001,2,16,,,,0,,,NA,NA,C,N,CD,,IE,AC,,20010216,36938,B40,20010216_B40,2
B,40,2001,2,16,,,,0,,,NA,NA,O,N,CD,,IE,AC,,20010216,36938,B40,20010216_B40,8
PAL,31,2001,3,7,,,,0,,,NA,NA,C,Y,CD,,"IE, HF",AC,,20010307,36957,PAL31,20010307_PAL31,2
PAL,31,2001,3,7,,,,0,,,NA,NA,O,Y,CD,,"IE, HF",AC,,20010307,36957,PAL31,20010307_PAL31,8
B,54,2001,3,12,,,,0,,,NA,NA,M,,CD,,VS,AC,,20010312,36962,B54,20010312_B54,2
B,54,2001,3,12,,,,0,,,NA,NA,O,N,CD,,VS,AC,,20010312,36962,B54,20010312_B54,10
E,62,2001,3,12,,,,0,,,NA,NA,M,,CD,,CS,AC,,20010312,36962,E62,20010312_E62,2
E,62,2001,3,12,,,,0,,,NA,NA,O,N,CD,,CS,AC,,20010312,36962,E62,20010312_E62,10
D,2,2001,3,26,,,,0,,,NA,NA,O,N,CD,,AC,AC,,20010326,36976,D2,20010326_D2,2
D,2,2001,3,26,,,,0,,,NA,NA,O,Y,CD,,AC,AC,,20010326,36976,D2,20010326_D2,9
B,44,2001,3,28,,,,0,,,NA,NA,O,N,CD,,AC,AC,,20010328,36978,B44,20010328_B44,2
B,44,2001,3,28,,,,0,,,NA,NA,O,Y,CD,,AC,AC,,20010328,36978,B44,20010328_B44,9
F,42,2001,3,30,,,,0,,,NA,NA,O,N,CD,,"AC, RT",AC,,20010330,36980,F42,20010330_F42,2
F,42,2001,3,30,RR,,,1,M,A,2,NA,C,N,CD,,"AC, RT",AC,,20010330,36980,F42,20010330_F42,11
A,12,2001,4,4,,,,0,NR,NR,NA,NA,O,N,CD,,AC,AC,,20010404,36985,A12,20010404_A12,2
A,12,2001,4,4,RR,,,1,,,3,NA,C,N,CD,,AC,AC,,20010404,36985,A12,20010404_A12,11
B,26,2001,4,11,,,,0,,,NA,NA,C,N,CD,,AC,AC,,20010411,36992,B26,20010411_B26,2
B,26,2001,4,11,,,,0,,,NA,NA,O,N,CD,,AC,AC,,20010411,36992,B26,20010411_B26,8
F,21,2001,4,12,,,,0,,,NA,NA,O,N,CD,,AC,AC,,20010412,36993,F21,20010412_F21,2
F,21,2001,4,12,,,,0,,,NA,NA,O,Y,CD,,AC,AC,,20010412,36993,F21,20010412_F21,9
F,54,2001,4,23,,,,0,,,NA,NA,C,N,CD,,HF,AC,,20010423,37004,F54,20010423_F54,2
F,54,2001,4,23,,,,0,,,NA,NA,O,N,CD,,HF,AC,,20010423,37004,F54,20010423_F54,8
F,14,2001,4,30,,,,0,,,NA,NA,C,N,CD,,HF,AC,,20010430,37011,F14,20010430_F14,2
F,14,2001,4,30,,,,0,,,NA,NA,O,N,CD,,HF,AC,,20010430,37011,F14,20010430_F14,8
B,53,2001,4,30,,,,0,,,NA,NA,O,N,CD,,AC,AC,,20010430,37011,B53,20010430_B53,2
B,53,2001,4,30,RR,,,1,M,A,3,NA,C,N,CD,,AC,AC,,20010430,37011,B53,20010430_B53,11
E,59,2001,4,30,,,,0,,,NA,NA,O,N,CD,,HF,AC,,20010430,37011,E59,20010430_E59,2
E,59,2001,4,30,RR,,,1,M,A,2,NA,C,N,CD,,HF,AC,ants,20010430,37011,E59,20010430_E59,11
B,70,2001,4,30,,,,0,,,NA,NA,C,N,CD,,AC,AC,,20010430,37011,B70,20010430_B70,2
B,70,2001,4,30,,,,0,,,NA,NA,O,N,CD,,AC,AC,,20010430,37011,B70,20010430_B70,8
PAL,32,2001,5,2,,,,0,,,NA,NA,O,N,CD,,"AC, HF",AC,,20010502,37013,PAL32,20010502_PAL32,2
PAL,32,2001,5,2,RR,,,1,,A,2,NA,C,N,CD,,"AC, HF",AC,,20010502,37013,PAL32,20010502_PAL32,11
PAL,79,2001,5,10,,,,0,,,NA,NA,O,N,CD,,"CS, AC",AC,,20010510,37021,PAL79,20010510_PAL79,2
PAL,79,2001,5,10,,,,0,,,NA,NA,O,Y,CD,,"CS, AC",AC,water,20010510,37021,PAL79,20010510_PAL79,9
B,43,2001,5,15,,,,0,,,NA,NA,O,N,CD,,AC,AC,,20010515,37026,B43,20010515_B43,2
B,43,2001,5,15,,,,0,,,NA,NA,O,Y,CD,,AC,AC,,20010515,37026,B43,20010515_B43,10
A,2,2001,5,22,,,,0,,,NA,NA,NC,,CD,,AC,AC,NOT CHECKED DUE TO CONSTRUCTION BLOCK OFF,20010522,37033,A2,20010522_A2,2
A,2,2001,5,22,,,,0,,,NA,NA,O,N,CD,,AC,AC,,20010522,37033,A2,20010522_A2,10
PAL,35,2001,5,24,,,,0,,,NA,NA,O,N,CD,,AC,AC,,20010524,37035,PAL35,20010524_PAL35,2
PAL,35,2001,5,24,,,,0,,,NA,NA,O,Y,CD,,AC,AC,,20010524,37035,PAL35,20010524_PAL35,9
D,11,2001,6,1,,,,0,,,NA,NA,O,N,CD,,AC,AC,,20010601,37043,D11,20010601_D11,2
D,11,2001,6,1,,,,0,,,NA,NA,O,Y,CD,,AC,AC,,20010601,37043,D11,20010601_D11,9
D,10,2001,6,5,,,,0,,,NA,NA,O,N,CD,,RT,AC,,20010605,37047,D10,20010605_D10,2
D,10,2001,6,5,,,,0,,,NA,NA,O,Y,CD,,RT,AC,,20010605,37047,D10,20010605_D10,9
B,35,2001,6,5,,,,0,,,NA,NA,C,Y,CD,,VS,AC,,20010605,37047,B35,20010605_B35,2
B,35,2001,6,5,,,,0,,,NA,NA,O,N,CD,,VS,AC,,20010605,37047,B35,20010605_B35,10
A,25,2001,6,6,,,,0,,,NA,NA,C,N,CD,,HF,AC,,20010606,37048,A25,20010606_A25,2
A,25,2001,6,6,,,,0,,,NA,NA,O,N,CD,,HF,AC,,20010606,37048,A25,20010606_A25,8
A,26,2001,6,29,,,,0,,,NA,NA,C,N,CD,,"JK, HF",JK,,20010629,37071,A26,20010629_A26,2
A,26,2001,6,29,,,,0,,,NA,NA,O,N,CD,,"JK, HF",JK,,20010629,37071,A26,20010629_A26,8
F,53,2001,6,29,,,,0,,,NA,NA,M,,CD,,NR,AC,,20010629,37071,F53,20010629_F53,2
F,53,2001,6,29,,,,0,,,NA,NA,O,N,CD,,NR,AC,,20010629,37071,F53,20010629_F53,10
F,15,2001,7,2,,,,0,,,NA,NA,M,,CD,,MK,AC,,20010702,37074,F15,20010702_F15,2
F,15,2001,7,2,,,,0,,,NA,NA,O,N,CD,,MK,AC,,20010702,37074,F15,20010702_F15,10
C,31,2001,7,10,,,,0,,,NA,NA,C,N,CD,,HF,MK,,20010710,37082,C31,20010710_C31,2
C,31,2001,7,10,,,,0,,,NA,NA,O,N,CD,,HF,MK,,20010710,37082,C31,20010710_C31,8
D,5,2001,7,11,,,,0,,,NA,NA,C,N,CD,,VS,AC,,20010711,37083,D5,20010711_D5,2
D,5,2001,7,11,,,,0,,,NA,NA,O,N,CD,,VS,AC,,20010711,37083,D5,20010711_D5,8
F,23,2001,7,23,,,,0,,,NA,NA,O,N,CD,,MK,MK,,20010723,37095,F23,20010723_F23,2
F,23,2001,7,23,RR,,,1,M,A,4,NA,C,N,CD,,HF,MK,,20010723,37095,F23,20010723_F23,11
E,27,2001,8,6,,,,0,,,NA,NA,O,N,CD,,"MK, CF",MK,,20010806,37109,E27,20010806_E27,2
E,27,2001,8,6,,,,0,,,NA,NA,O,Y,CD,,CH,MK,,20010806,37109,E27,20010806_E27,9
F,53,2001,8,14,,,,0,,,NA,NA,M,,CD,,CH,AC,,20010814,37117,F53,20010814_F53,2
F,53,2001,8,14,,,,0,,,NA,NA,O,N,CD,,CH,AC,,20010814,37117,F53,20010814_F53,10
F,59,2001,8,14,,,,0,,,NA,NA,C,N,CD,,CH,AC,latch did not drop,20010814,37117,F59,20010814_F59,2
F,59,2001,8,14,,,,0,,,NA,NA,O,Y,CD,,CH,AC,,20010814,37117,F59,20010814_F59,10
C,43,2001,8,23,,,,0,,,NA,NA,O,N,CD,,CH,AC,,20010823,37126,C43,20010823_C43,2
C,43,2001,8,23,RR,,,1,NR,NR,3,NA,C,N,C,,CH,AC,,20010823,37126,C43,20010823_C43,11
B,19,2001,9,4,,,,0,,,NA,NA,O,N,CD,,VS,AC,,20010904,37138,B19,20010904_B19,2
B,19,2001,9,4,RR,,,1,M,A,3,NA,C,N,CD,,VS,AC,,20010904,37138,B19,20010904_B19,11
F,63,2001,9,4,,,,0,,,NA,NA,O,N,CD,,MK,AC,,20010904,37138,F63,20010904_F63,2
F,63,2001,9,4,,,,0,,,NA,NA,O,Y,CD,,MK,AC,,20010904,37138,F63,20010904_F63,9
D,21,2001,9,5,,,,0,,,NA,NA,O,Y,CD,,MK,AC,,20010905,37139,D21,20010905_D21,2
D,21,2001,9,5,RR,,,1,M,A,3,NA,C,N,CD,,MK,AC,,20010905,37139,D21,20010905_D21,10
D,22,2001,9,11,,,,0,,,NA,NA,O,N,CD,,RT,AC,,20010911,37145,D22,20010911_D22,2
D,22,2001,9,11,,,,0,,,NA,NA,O,Y,CD,,RT,AC,,20010911,37145,D22,20010911_D22,9
C,10,2001,9,13,,,,0,,,NA,NA,O,N,CD,,CS,MK,,20010913,37147,C10,20010913_C10,2
C,10,2001,9,13,,,,0,,,NA,NA,O,Y,CD,,CS,MK,,20010913,37147,C10,20010913_C10,9
B,47,2001,9,17,,,,0,,,NA,NA,M,,,,"AC, CF",JH,,20010917,37151,B47,20010917_B47,2
B,47,2001,9,17,,,,0,,,NA,NA,O,N,CD,,"AC,CF",JH,,20010917,37151,B47,20010917_B47,10
F,54,2001,9,17,,,,0,,,NA,NA,O,N,CD,,MK,AC,,20010917,37151,F54,20010917_F54,2
F,54,2001,9,17,,,,0,,,NA,NA,O,Y,CD,,MK,AC,,20010917,37151,F54,20010917_F54,9
F,59,2001,9,17,,,,0,,,NA,NA,O,N,CD,,MK,AC,,20010917,37151,F59,20010917_F59,2
F,59,2001,9,17,,,,0,,,NA,NA,O,Y,CD,,MK,AC,,20010917,37151,F59,20010917_F59,9
F,61,2001,9,17,,,,0,,,NA,NA,O,N,CD,,MK,AC,,20010917,37151,F61,20010917_F61,2
F,61,2001,9,17,,,,0,,,NA,NA,O,Y,CD,,MK,AC,,20010917,37151,F61,20010917_F61,9
F,62,2001,9,17,,,,0,,,NA,NA,O,N,CD,,MK,AC,,20010917,37151,F62,20010917_F62,2
F,62,2001,9,17,,,,0,,,NA,NA,O,Y,CD,,MK,AC,,20010917,37151,F62,20010917_F62,9
F,37,2001,9,26,,,,0,,,NA,NA,C,Y,CD,,VS,AC,,20010926,37160,F37,20010926_F37,2
F,37,2001,9,26,,,,0,,,NA,NA,O,N,CD,,VS,AC,,20010926,37160,F37,20010926_F37,10
E,65,2001,10,8,,,,0,,,NA,NA,O,N,no,,AC,AC,rebaited; closed previous week,20011008,37172,E65,20011008_E65,2
E,65,2001,10,8,,,,0,,,NA,NA,O,Y,no,,AC,AC,rebaited; closed previous week,20011008,37172,E65,20011008_E65,9
D,4,2001,10,23,,,,0,,,NA,NA,C,N,CD,,VS,AC,,20011023,37187,D4,20011023_D4,2
D,4,2001,10,23,,,,0,,,NA,NA,O,N,CD,,VS,AC,,20011023,37187,D4,20011023_D4,8
F,15,2001,10,26,,,,0,,,NA,NA,M,,CD,,VS,AC,,20011026,37190,F15,20011026_F15,2
F,15,2001,10,26,,,,0,,,NA,NA,O,N,CD,,VS,AC,,20011026,37190,F15,20011026_F15,10
F,18,2001,10,26,,,,0,,,NA,NA,M,,CD,,VS,AC,,20011026,37190,F18,20011026_F18,2
F,18,2001,10,26,,,,0,,,NA,NA,O,N,CD,,VS,AC,,20011026,37190,F18,20011026_F18,10
F,36,2001,10,26,,,,0,,,NA,NA,C,N,CD,,VS,AC,,20011026,37190,F36,20011026_F36,2
F,36,2001,10,26,,,,0,,,NA,NA,O,N,CD,,VS,AC,,20011026,37190,F36,20011026_F36,8
F,37,2001,10,26,,,,0,,,NA,NA,O,N,CD,,VS,AC,,20011026,37190,F37,20011026_F37,2
PAL,46,2001,10,31,,,,0,,,NA,NA,C,N,CD,,"RT, JK",JH,,20011031,37195,PAL46,20011031_PAL46,8
PAL,46,2001,10,31,,,,0,,,NA,NA,O,N,CD,,"RT, JK",JH,,20011031,37195,PAL46,20011031_PAL46,2
PAL,15,2001,11,8,,,,0,,,NA,NA,O,N,NR,,JH,AC,,20011108,37203,PAL15,20011108_PAL15,9
PAL,15,2001,11,8,,,,0,,,NA,NA,O,Y,NR,,JH,AC,,20011108,37203,PAL15,20011108_PAL15,2
E,11,2001,11,14,,,,0,,,NA,NA,M,,D,,VS,AC,,20011114,37209,E11,20011114_E11,10
E,11,2001,11,14,,,,0,,,NA,NA,O,N,D,,VS,AC,,20011114,37209,E11,20011114_E11,2
PAL,52,2001,11,15,,,,0,,,NA,NA,O,N,CD,,AC,AC,,20011115,37210,PAL52,20011115_PAL52,9
PAL,52,2001,11,15,,,,0,,,NA,NA,O,Y,CD,,AC,AC,,20011115,37210,PAL52,20011115_PAL52,2
D,2,2001,11,20,,,,0,,,NA,NA,O,N,CD,,"AC, KM",JH,,20011120,37215,D2,20011120_D2,9
D,2,2001,11,20,,,,0,,,NA,NA,O,Y,CD,,"AC, KM",JH,,20011120,37215,D2,20011120_D2,2
E,14,2001,11,28,,,,0,,,NA,NA,O,N,CD,,VS,SR,,20011128,37223,E14,20011128_E14,10
E,14,2001,11,28,,,,0,,,NA,NA,M,,,,VS,RT,,20011128,37223,E14,20011128_E14,2
C,7,2001,11,30,,,,0,,,NA,NA,O,N,CD,,"AC, CS",JH,,20011130,37225,C7,20011130_C7,9
C,7,2001,11,30,,,,0,,,NA,NA,O,Y,CD,,"AC, CS",JH,,20011130,37225,C7,20011130_C7,2
B,26,2001,12,5,,,,0,,,NA,NA,C,Y,CD,,RT,JH,,20011205,37230,B26,20011205_B26,10
B,26,2001,12,5,,,,0,,,NA,NA,O,N,CD,,RT,JH,,20011205,37230,B26,20011205_B26,2
PAL,42,2001,12,5,,,,0,,,NA,NA,O,N,CD,,"JH, VS",SR,,20011205,37230,PAL42,20011205_PAL42,9
PAL,42,2001,12,5,,,,0,,,NA,NA,O,Y,CD,,"JH, VS",SR,,20011205,37230,PAL42,20011205_PAL42,2
PAL,43,2001,12,5,,,,0,,,NA,NA,O,N,CD,,"JH, VS",SR,,20011205,37230,PAL43,20011205_PAL43,9
PAL,43,2001,12,5,,,,0,,,NA,NA,O,Y,CD,,"JH, VS",SR,,20011205,37230,PAL43,20011205_PAL43,2
PAL,44,2001,12,5,,,,0,,,NA,NA,O,N,CD,,"JH, VS",SR,,20011205,37230,PAL44,20011205_PAL44,9
PAL,44,2001,12,5,,,,0,,,NA,NA,O,Y,CD,,"JH, VS",SR,,20011205,37230,PAL44,20011205_PAL44,2
PAL,49,2001,12,5,,,,0,,,NA,NA,O,N,CD,,"JH, VS",SR,,20011205,37230,PAL49,20011205_PAL49,9
PAL,49,2001,12,5,,,,0,,,NA,NA,O,Y,CD,,"JH, VS",SR,,20011205,37230,PAL49,20011205_PAL49,2
PAL,90,2001,12,5,,,,0,,,NA,NA,O,N,CD,,"JH, VS",SR,,20011205,37230,PAL90,20011205_PAL90,9
PAL,90,2001,12,5,,,,0,,,NA,NA,O,Y,CD,,"JH, VS",SR,,20011205,37230,PAL90,20011205_PAL90,2
PAL,91,2001,12,5,,,,0,,,NA,NA,O,N,CD,,"JH, VS",SR,,20011205,37230,PAL91,20011205_PAL91,9
PAL,91,2001,12,5,,,,0,,,NA,NA,O,Y,CD,,"JH, VS",SR,,20011205,37230,PAL91,20011205_PAL91,2
PAL,92,2001,12,5,,,,0,,,NA,NA,O,N,CD,,"JH, VS",SR,,20011205,37230,PAL92,20011205_PAL92,9
PAL,92,2001,12,5,,,,0,,,NA,NA,O,Y,CD,,"JH, VS",SR,,20011205,37230,PAL92,20011205_PAL92,2
PAL,95,2001,12,5,,,,0,,,NA,NA,O,N,CD,,"JH, VS",SR,,20011205,37230,PAL95,20011205_PAL95,9
PAL,95,2001,12,5,,,,0,,,NA,NA,O,Y,CD,,"JH, VS",SR,,20011205,37230,PAL95,20011205_PAL95,2
PAL,119,2001,12,5,,,,0,,,NA,NA,O,N,CD,,"JH, VS",SR,,20011205,37230,PAL119,20011205_PAL119,9
PAL,119,2001,12,5,,,,0,,,NA,NA,O,Y,CD,,"JH, VS",SR,,20011205,37230,PAL119,20011205_PAL119,2
F,27,2001,12,17,,,,0,,,NA,NA,C,N,CD,,JH,SR,,20011217,37242,F27,20011217_F27,8
F,27,2001,12,17,,,,0,,,NA,NA,O,N,CD,,JH,SR,,20011217,37242,F27,20011217_F27,2
B,26,2001,12,18,,,,0,,,NA,NA,C,Y,CD,,JH,SR,,20011218,37243,B26,20011218_B26,10
B,26,2001,12,18,,,,0,,,NA,NA,O,N,CD,,JH,SR,,20011218,37243,B26,20011218_B26,2
PAL,112,2001,12,18,,,,0,,,NA,NA,C,Y,CD,,GP,SR,,20011218,37243,PAL112,20011218_PAL112,8
PAL,112,2001,12,18,,,,0,,,NA,NA,O,Y,CD,,GP,SR,,20011218,37243,PAL112,20011218_PAL112,2
D,23,2001,12,20,,,,0,,,NA,NA,O,N,CD,,VS,SR,,20011220,37245,D23,20011220_D23,9
D,23,2001,12,20,,,,0,,,NA,NA,O,Y,CD,,VS,SR,,20011220,37245,D23,20011220_D23,2
KAU,1,2001,12,27,,,,0,,,NA,NA,C,N,IK,,CN,SR,,20011227,37252,KAU1,20011227_KAU1,10
KAU,1,2001,12,27,,,,0,,,NA,NA,O,Y,IK,,CN,SR,,20011227,37252,KAU1,20011227_KAU1,2
D,24,2001,12,28,,,,0,,,NA,NA,O,N,CD,,RT,SR,,20011228,37253,D24,20011228_D24,9
D,24,2001,12,28,,,,0,,,NA,NA,O,Y,CD,,RT,SR,,20011228,37253,D24,20011228_D24,2
F,30,2001,12,28,,,,0,,,NA,NA,O,N,CD,,RT,SR,,20011228,37253,F30,20011228_F30,11
F,30,2001,12,28,RR,,,1,NR,NR,4,NA,O,Y,CD,,RT,SR,,20011228,37253,F30,20011228_F30,2
B,23,2002,1,2,,,,0,,,NA,NA,M,,,,VS,CN,,20020102,37258,B23,20020102_B23,10
B,23,2002,1,2,,,,0,,,NA,NA,O,N,CD,,VS,SR,,20020102,37258,B23,20020102_B23,2
B,26,2002,1,2,,,,0,,,NA,NA,C,Y,CD,,VS,SR,,20020102,37258,B26,20020102_B26,10
B,26,2002,1,2,,,,0,,,NA,NA,O,N,CD,,VS,SR,,20020102,37258,B26,20020102_B26,2
B,35,2002,1,2,,,,0,,,NA,NA,O,N,CD,,VS,SR,,20020102,37258,B35,20020102_B35,11
B,35,2002,1,2,RR,,,1,NR,A,2,NA,C,N,CD,,VS,SR,,20020102,37258,B35,20020102_B35,2
F,36,2002,1,2,,,,0,,,NA,NA,O,N,CD,,RT,SR,,20020102,37258,F36,20020102_F36,9
F,36,2002,1,2,,,,0,,,NA,NA,O,Y,CD,,RT,SR,,20020102,37258,F36,20020102_F36,2
B,44,2002,1,2,,,,0,,,NA,NA,O,N,CD,,VS,SR,,20020102,37258,B44,20020102_B44,9
B,44,2002,1,2,,,,0,,,NA,NA,O,Y,CD,,VS,SR,,20020102,37258,B44,20020102_B44,2
B,48,2002,1,2,,,,0,,,NA,NA,O,N,CD,,VS,SR,,20020102,37258,B48,20020102_B48,11
B,48,2002,1,2,RR,,,1,NR,A,1,2,C,N,CD,,VS,SR,,20020102,37258,B48,20020102_B48,2
PAL,13,2002,1,3,,,,0,,,NA,NA,C,Y,CD,,JH,SR,,20020103,37259,PAL13,20020103_PAL13,8
PAL,13,2002,1,3,,,,0,,,NA,NA,O,Y,CD,,JH,SR,,20020103,37259,PAL13,20020103_PAL13,2
PAL,31,2002,1,9,,,,0,,,NA,NA,O,N,NR,,RT,SR,,20020109,37265,PAL31,20020109_PAL31,9
PAL,31,2002,1,9,,,,0,,,NA,NA,O,Y,NR,,RT,SR,,20020109,37265,PAL31,20020109_PAL31,2
KAU,14,2002,1,10,,,,0,,,NA,NA,C,N,IK,,MTY,SR,,20020110,37266,KAU14,20020110_KAU14,8
KAU,14,2002,1,10,,,,0,,,NA,NA,O,N,IK,,MTY,SR,,20020110,37266,KAU14,20020110_KAU14,2
WAI,22,2002,1,16,,,,0,,,NA,NA,O,N,C,,VS,SR,,20020116,37272,WAI22,20020116_WAI22,11
WAI,22,2002,1,16,RR,,,1,F,A,2,NA,C,N,C,,VS,SR,,20020116,37272,WAI22,20020116_WAI22,2
C,23,2002,1,22,,,,0,,,NA,NA,O,N,CD,,SR,SR,,20020122,37278,C23,20020122_C23,9
C,23,2002,1,22,,,,0,,,NA,NA,O,Y,CD,,SR,SR,,20020122,37278,C23,20020122_C23,2
PAL,79,2002,1,24,,,,0,,,NA,NA,O,N,CD,,VS,SR,,20020124,37280,PAL79,20020124_PAL79,9
