"Trapline","TrapNum","Year","Month","Day","predCaught","birdCaught","otherCaught","NumCaught","Sex","Age","Condition","Disposition","TrapStatus","BaitStatus","BaitPrev","BaitSet","Observer","Recorder","Comments","dateStr","date","trap","catchID","duplicate","BaitPrevOld"
"B","25",2013,2,1,"","",NA,NA,"","",NA,NA,"C","N","CD","UNK","ZC","MJ","1RR-LIT, escaped.",20130201,"2/1/2013","B25","20130201_B25",1,""
"B","25",2013,2,1,"","",NA,NA,"","",NA,NA,"O","N","UNK","UNK","ZC","MJ","",20130201,"2/1/2013","B25","20130201_B25",4,""
"B","26",2002,1,2,"","",NA,0,"","",NA,NA,"C","Y","CD","","VS","SR","",20020102,"1/2/2002","B26","20020102_B26",1,"CD"
"B","26",2002,1,2,"","",NA,0,"","",NA,NA,"O","N","CD","","VS","SR","",20020102,"1/2/2002","B26","20020102_B26",4,"CD"
"B","26",2001,12,18,"","",NA,0,"","",NA,NA,"C","Y","CD","","JH","SR","",20011218,"12/18/2001","B26","20011218_B26",1,"CD"
"B","26",2001,12,18,"","",NA,0,"","",NA,NA,"O","N","CD","","JH","SR","",20011218,"12/18/2001","B26","20011218_B26",4,"CD"
"B","26",2001,12,5,"","",NA,0,"","",NA,NA,"C","Y","CD","","RT","JH","",20011205,"12/5/2001","B26","20011205_B26",1,"CD"
"B","26",2001,12,5,"","",NA,0,"","",NA,NA,"O","N","CD","","RT","JH","",20011205,"12/5/2001","B26","20011205_B26",4,"CD"
"B","26",2008,2,7,"","",NA,0,"","",NA,NA,"O","Y","","DO","PF,RK","DH","Partial open set",20080207,"2/7/2008","B26","20080207_B26",1,""
"B","26",2008,2,7,"","",NA,0,"","",NA,NA,"O","N","DO","DO","PF,RK","DH","Partial open set",20080207,"2/7/2008","B26","20080207_B26",4,""
"B","26",2001,4,11,"","",NA,0,"","",NA,NA,"C","N","CD","","AC","AC","",20010411,"4/11/2001","B26","20010411_B26",1,"CD"
"B","26",2001,4,11,"","",NA,0,"","",NA,NA,"O","N","CD","","AC","AC","",20010411,"4/11/2001","B26","20010411_B26",4,"CD"
"B","26",2014,4,3,"RR","",NA,2,"","Adult",4,NA,"C","N",NA,"WM","KG","SO","",20140403,"4/3/2014","B26","20140403_B26",1,NA
"B","26",2014,4,3,"","",NA,NA,"","",NA,NA,"O","Y",NA,"WM","KG","SO","",20140403,"4/3/2014","B26","20140403_B26",4,NA
"B","26",2006,4,4,"","",NA,0,"","",NA,NA,"O","N","WM","CD","EG","EG","",20060404,"4/4/2006","B26","20060404_B26",1,""
"B","26",2006,4,4,"","",NA,0,"","",NA,NA,"C","N","CD","CD","EG","EG","",20060404,"4/4/2006","B26","20060404_B26",4,""
"B","26",2005,7,9,"","",NA,0,"","",NA,NA,"O","Y","DO","","KC","MB","",20050709,"7/9/2005","B26","20050709_B26",1,"DO"
"B","26",2005,7,9,"","",NA,0,"","",NA,NA,"O","N","DO","","KC","MB","",20050709,"7/9/2005","B26","20050709_B26",4,"DO"
"B","26",2008,8,12,"","",NA,0,"","",NA,NA,"C","N","","DO","DH,CN","DH","",20080812,"8/12/2008","B26","20080812_B26",1,""
"B","26",2008,8,12,"","",NA,0,"","",NA,NA,"O","N","DO","DO","DH,CN","DH","",20080812,"8/12/2008","B26","20080812_B26",4,""
"B","27",2002,11,13,"","",NA,0,"","",NA,NA,"M","","CD","","ZM","AT","",20021113,"11/13/2002","B27","20021113_B27",1,"CD"
"B","27",2003,3,10,"","",NA,0,"","",NA,NA,"M","N","CD","","BH","ZM","",20030310,"3/10/2003","B27","20030310_B27",1,"CD"
"B","27",2003,3,10,"","",NA,0,"","",NA,NA,"O","N","CD","","BH","ZM","",20030310,"3/10/2003","B27","20030310_B27",4,"CD"
"B","27",2005,6,21,"","",NA,0,"","",NA,NA,"C","N","DO","","CW","MB","",20050621,"6/21/2005","B27","20050621_B27",1,"DO"
"B","27",2005,6,21,"","",NA,0,"","",NA,NA,"O","N","DO","","CW","MB","",20050621,"6/21/2005","B27","20050621_B27",4,"DO"
"B","27",2004,7,12,"","",NA,0,"","",NA,NA,"O","Y","DO","","JBD, ACM","RFT","",20040712,"7/12/2004","B27","20040712_B27",1,"DO"
"B","27",2004,7,12,"","",NA,0,"","",NA,NA,"O","N","DO","","JBD, ACM","RFT","",20040712,"7/12/2004","B27","20040712_B27",4,"DO"
"B","27",2013,7,23,"","",NA,NA,"","",NA,NA,"C","Y","","DO","MJ","KG","",20130723,"7/23/2013","B27","20130723_B27",1,""
"B","27",2013,7,23,"","",NA,NA,"","",NA,NA,"O","N","DO","DO","MJ","KG","",20130723,"7/23/2013","B27","20130723_B27",4,""
"B","28",2014,2,10,"","",NA,NA,"","",NA,NA,"C","N",NA,"DO","SO","EJH","",20140210,"2/10/2014","B28","20140210_B28",4,NA
"B","28",2014,2,10,"HA","",NA,1,"","Adult",3,NA,"O","Y",NA,"DO","SO","EJH","",20140210,"2/10/2014","B28","20140210_B28",1,NA
"B","28",2013,6,27,"RR","",NA,1,"UNK","UNK",5,NA,"C","N","DO","DO","SO","KG","",20130627,"6/27/2013","B28","20130627_B28",1,""
"B","28",2013,6,27,"","",NA,NA,"","",NA,NA,"O","N","DO","DO","SO","KG","",20130627,"6/27/2013","B28","20130627_B28",4,""
"B","29",2003,10,20,"","",NA,0,"","",NA,NA,"O","Y","DO","","LA","LA","water in  bait can",20031020,"10/20/2003","B29","20031020_B29",1,"DO"
"B","29",2003,10,20,"","",NA,0,"","",NA,NA,"O","N","DO","","LA","LA","",20031020,"10/20/2003","B29","20031020_B29",4,"DO"
"B","29",2012,3,5,"","",NA,NA,"","",NA,NA,"O","Y","","CDDO","HA","RK","",20120305,"3/5/2012","B29","20120305_B29",1,""
"B","29",2012,3,5,"","",NA,NA,"","",NA,NA,"O","N","CDDO","CDDO","HA","RK","",20120305,"3/5/2012","B29","20120305_B29",4,""
"B","29",2002,4,22,"","",NA,0,"","",NA,NA,"O","N","IK","","SR","TY","",20020422,"4/22/2002","B29","20020422_B29",1,"IK"
"B","29",2002,4,22,"","",NA,0,"","",NA,NA,"O","Y","IK","","SR","TY","",20020422,"4/22/2002","B29","20020422_B29",4,"IK"
"B","29",2004,5,10,"RR","",NA,1,"","Adult",5,NA,"C","N","DO","","MB","RK","Left in trap",20040510,"5/10/2004","B29","20040510_B29",1,"DO"
"B","29",2004,5,10,"","",NA,0,"","",NA,NA,"O","N","DO","","MB","RK","",20040510,"5/10/2004","B29","20040510_B29",4,"DO"
"B","29",2002,7,1,"","",NA,0,"","",NA,NA,"O","N","CD","","CE","CE","",20020701,"7/1/2002","B29","20020701_B29",1,"CD"
"B","29",2002,7,1,"","",NA,0,"","",NA,NA,"O","Y","CD","","CE","CE","",20020701,"7/1/2002","B29","20020701_B29",4,"CD"
"B","29",2006,9,27,"","",NA,0,"","",NA,NA,"C","Y","","DO","IE,EM,NC","ES","",20060927,"9/27/2006","B29","20060927_B29",1,""
"B","29",2006,9,27,"","",NA,0,"","",NA,NA,"O","N","DO","DO","IE,EM,NC","ES","",20060927,"9/27/2006","B29","20060927_B29",4,""
"B","3",2014,12,29,"","",NA,NA,"","",NA,NA,"O","N",NA,"CD&DRY DOG","HT","LH","",20141229,"12/29/2014","B3","20141229_B3",1,NA
"B","3",2014,12,20,"","",NA,NA,"","",NA,NA,"O","Y",NA,"MINNESOTA BOBCAT CHUNK","RK","LH","",20141229,"12/29/2014","B3","20141229_B3",1,NA
"B","3",2011,3,1,"","",NA,NA,"","",NA,NA,"O","Y","MINNESOTA BOBCAT CHUNK","CD","DME/PF","DME","LL",20110301,"3/1/2011","B3","20110301_B3",1,""
"B","3",2011,3,1,"","",NA,NA,"","",NA,NA,"O","N","CD","CD","DME/PF","DME","",20110301,"3/1/2011","B3","20110301_B3",4,""
"B","3",2004,7,12,"","",NA,0,"","",NA,NA,"O","Y","DO","","JBD, ACM","RFT","",20040712,"7/12/2004","B3","20040712_B3",1,"DO"
"B","3",2004,7,12,"","",NA,0,"","",NA,NA,"O","N","DO","","ACM, JBD","RK","",20040712,"7/12/2004","B3","20040712_B3",4,"DO"
"B","3",2013,9,27,"","",NA,NA,"","",NA,NA,"O","N","","NONE","KG","KG","Closed all traps.",20130927,"9/27/2013","B3","20130927_B3",1,""
"B","3",2013,9,27,"","",NA,NA,"","",NA,NA,"O","Y","NONE","NONE","KG","KG","Closed all traps.",20130927,"9/27/2013","B3","20130927_B3",4,""
"B","3",2013,9,27,"","",NA,NA,"","",NA,NA,"O","Y","NONE","NONE","KG","KG","Closed all traps.",20130927,"9/27/2013","B3","20130927_B3",4,""
"B","3",2013,9,27,"","",NA,NA,"","",NA,NA,"O","N","NONE","NONE","KG","KG","Closed all traps.",20130927,"9/27/2013","B3","20130927_B3",4,""
"B","30",2000,6,28,"HA","",NA,1,"M","A",2,NA,"C","N","CD","","VS","JC","",20000628,"6/28/2000","B30","20000628_B30",1,"CD"
"B","30",2000,6,28,"","",NA,0,"","",NA,NA,"O","Y","CD","","VS","JC","",20000628,"6/28/2000","B30","20000628_B30",4,"CD"
"B","31",2012,11,19,"HA","",NA,1,"M","Adult",2,NA,"C","N",NA,"DO+B","SO","ZC","",20121119,"11/19/2012","B31","20121119_B31",1,""
"B","31",2012,11,19,"","",NA,NA,"","",NA,NA,"O","N","DO+B","DO+B","SO","ZC","",20121119,"11/19/2012","B31","20121119_B31",4,""
"B","31",2002,2,4,"","",NA,0,"","",NA,NA,"O","Y","CD","","SR","SR","",20020204,"2/4/2002","B31","20020204_B31",1,"CD"
"B","31",2002,2,4,"","",NA,0,"","",NA,NA,"O","N","CD","","SR","SR","",20020204,"2/4/2002","B31","20020204_B31",4,"CD"
"B","31",2008,6,24,"","",NA,0,"","",NA,NA,"O","N","","DO","DH","DH","",20080624,"6/24/2008","B31","20080624_B31",1,""
"B","31",2008,6,24,"","",NA,0,"","",NA,NA,"O","Y","DO","DO","DH","DH","",20080624,"6/24/2008","B31","20080624_B31",4,""
"B","31",2004,8,9,"","",NA,0,"","",NA,NA,"O","Y","DO","","ZM","SB","",20040809,"8/9/2004","B31","20040809_B31",1,"DO"
"B","31",2004,8,9,"","",NA,0,"","",NA,NA,"O","N","DO","","ZM","SB","",20040809,"8/9/2004","B31","20040809_B31",4,"DO"
"B","32",2012,1,12,"","",NA,NA,"","",NA,NA,"C","Y",NA,"CD","LH","DME","",20120112,"1/12/2012","B32","20120112_B32",1,""
"B","32",2012,1,12,"","",NA,NA,"","",NA,NA,"O","Y","CD","CD","LH","DME","",20120112,"1/12/2012","B32","20120112_B32",4,""
"B","32",2003,3,31,"","",NA,0,"","",NA,NA,"O","Y","IK","","BH","ZM","",20030331,"3/31/2003","B32","20030331_B32",1,"IK"
"B","32",2003,3,31,"","",NA,0,"","",NA,NA,"O","N","IK","","BH","ZM","",20030331,"3/31/2003","B32","20030331_B32",4,"IK"
"B","33",2002,5,28,"","",NA,0,"","",NA,NA,"O","Y","CD","","SS","ZM","",20020528,"5/28/2002","B33","20020528_B33",1,"CD"
"B","33",2002,5,28,"","",NA,0,"","",NA,NA,"O","N","CD","","SS","ZM","",20020528,"5/28/2002","B33","20020528_B33",4,"CD"
"B","33",2009,6,15,"","",NA,0,"","",NA,NA,"C","N","","DO","LH","JW","Replace Bait Can",20090615,"6/15/2009","B33","20090615_B33",1,""
"B","33",2009,6,15,"","",NA,0,"","",NA,NA,"O","Y","DO","DO","LH","JW","",20090615,"6/15/2009","B33","20090615_B33",4,""
"B","33",2005,6,21,"","",NA,0,"","",NA,NA,"O","Y","DO","","CW","MB","",20050621,"6/21/2005","B33","20050621_B33",1,"DO"
"B","33",2005,6,21,"","",NA,0,"","",NA,NA,"O","N","DO","","CW","MB","",20050621,"6/21/2005","B33","20050621_B33",4,"DO"
"B","34",2012,7,3,"","",NA,NA,"","",NA,NA,"C","N",NA,"","TA","ZC","",20120703,"7/3/2012","B34","20120703_B34",2,""
"B","34",2012,7,3,"","",NA,NA,"","",NA,NA,"O","N","","","TA","ZC","",20120703,"7/3/2012","B34","20120703_B34",2,""
"B","35",2002,1,2,"RR","",NA,1,"NR","A",2,NA,"C","N","CD","","VS","SR","",20020102,"1/2/2002","B35","20020102_B35",1,"CD"
"B","35",2002,1,2,"","",NA,0,"","",NA,NA,"O","N","CD","","VS","SR","",20020102,"1/2/2002","B35","20020102_B35",4,"CD"
"B","35",2014,2,24,"","",NA,NA,"","",NA,NA,"C","N",NA,"CD","EJH","EJH","",20140224,"2/24/2014","B35","20140224_B35",1,NA
"B","35",2014,2,24,"","",NA,NA,"","",NA,NA,"O","N",NA,"CD","EJH","EJH","",20140224,"2/24/2014","B35","20140224_B35",4,NA
"B","35",2014,4,3,"RR","",NA,1,"","",4,NA,"C","N",NA,"WM","KG","SO","",20140403,"4/3/2014","B35","20140403_B35",1,NA
"B","35",2014,4,3,"","",NA,NA,"","",NA,NA,"O","Y",NA,"WM","KG","SO","",20140403,"4/3/2014","B35","20140403_B35",4,NA
"B","35",2001,6,5,"","",NA,0,"","",NA,NA,"C","Y","CD","","VS","AC","",20010605,"6/5/2001","B35","20010605_B35",1,"CD"
"B","35",2001,6,5,"","",NA,0,"","",NA,NA,"O","N","CD","","VS","AC","",20010605,"6/5/2001","B35","20010605_B35",4,"CD"
"B","36",2003,1,21,"","",NA,0,"","",NA,NA,"M","",NA,"","BH","AT","",20030121,"1/21/2003","B36","20030121_B36",1,""
"B","36",2003,1,21,"","",NA,0,"","",NA,NA,"O","N","DO","","BH","AT","",20030121,"1/21/2003","B36","20030121_B36",4,"DO"
"B","36",2013,1,24,"RR","",NA,1,"UNK","Juvenile",2,NA,"C","N","","CD+O","SO","MJ","",20130124,"1/24/2013","B36","20130124_B36",1,""
"B","36",2013,1,24,"","",NA,NA,"","",NA,NA,"O","N","CD+O","CD+O","SO","MJ","",20130124,"1/24/2013","B36","20130124_B36",4,""
"B","36",2012,10,29,"","",NA,NA,"","",NA,NA,"C","Y","CD+O","DO","HA","ZC","",20121029,"10/29/2012","B36","20121029_B36",1,""
"B","36",2012,10,29,"","",NA,NA,"","",NA,NA,"O","N","DO","DO","HA","ZC","",20121029,"10/29/2012","B36","20121029_B36",4,""
"B","36",2002,11,13,"","",NA,0,"","",NA,NA,"M","","CD","","ZM","AT","",20021113,"11/13/2002","B36","20021113_B36",1,"CD"
"B","36",2000,11,9,"","",NA,0,"","",NA,NA,"M","N","","","VS","MJW","",20001109,"11/9/2000","B36","20001109_B36",1,""
"B","36",2000,11,9,"","",NA,0,"","",NA,NA,"O","N","CD","","VS","MJW","",20001109,"11/9/2000","B36","20001109_B36",4,"CD"
"B","36",2011,6,14,"RR","",NA,1,"","Adult",3,NA,"C","N","","LL","JM, DF","DME","",20110614,"6/14/2011","B36","20110614_B36",1,""
"B","36",2011,6,14,"","",NA,NA,"","",NA,NA,"O","Y","LL","LL","JM, DF","DME","",20110614,"6/14/2011","B36","20110614_B36",4,""
"B","36",2003,6,30,"","",NA,0,"","",NA,NA,"M","","LL","","PM","PM","",20030630,"6/30/2003","B36","20030630_B36",1,""
"B","36",2003,6,30,"","",NA,0,"","",NA,NA,"O","N","DO","","PM","PM","",20030630,"6/30/2003","B36","20030630_B36",4,"DO"
"B","36",2011,7,19,"RR","",NA,1,"M","Adult",2,NA,"C","N","","DO","DME","DME","",20110719,"7/19/2011","B36","20110719_B36",1,""
"B","36",2011,7,19,"","",NA,NA,"","",NA,NA,"O","Y","DO","DO","DME","DME","",20110719,"7/19/2011","B36","20110719_B36",4,""
"B","36",2000,7,24,"","",NA,0,"","",NA,NA,"M","","DO","","JC","LS","",20000724,"7/24/2000","B36","20000724_B36",1,""
"B","36",2000,7,24,"","",NA,0,"","",NA,NA,"O","Y","CD","","JC","LS","",20000724,"7/24/2000","B36","20000724_B36",4,"CD"
"B","36",2009,8,13,"","",NA,0,"","",NA,NA,"C","N","","DO","JB","JB","",20090813,"8/13/2009","B36","20090813_B36",1,""
"B","36",2009,8,13,"","",NA,0,"","",NA,NA,"O","N","DO","DO","JB","JB","",20090813,"8/13/2009","B36","20090813_B36",4,""
"B","36",2000,8,22,"","",NA,0,"","",NA,NA,"M","","CD","","JC","JC","",20000822,"8/22/2000","B36","20000822_B36",1,"CD"
"B","36",2000,8,22,"","",NA,0,"","",NA,NA,"O","N","CD","","JC","JC","",20000822,"8/22/2000","B36","20000822_B36",4,"CD"
"B","36",2000,9,5,"","",NA,0,"","",NA,NA,"M","","","","JC","MS","",20000905,"9/5/2000","B36","20000905_B36",1,""
"B","36",2000,9,5,"","",NA,0,"","",NA,NA,"O","N","CD","","JC","MS","",20000905,"9/5/2000","B36","20000905_B36",4,"CD"
"B","37",2013,8,2,"","",NA,NA,"","",NA,NA,"C","N",NA,"NONE","ZC","KG","CLOSE ALL.",20130802,"8/2/2013","B37","20130802_B37",1,""
"B","37",2013,8,2,"","",NA,NA,"","",NA,NA,"O","N","NONE","NONE","ZC","KG","CLOSE ALL.",20130802,"8/2/2013","B37","20130802_B37",4,""
"B","37",2004,8,9,"","",NA,0,"","",NA,NA,"C","N","DO","","ZM","SB","",20040809,"8/9/2004","B37","20040809_B37",1,"DO"
"B","37",2004,8,9,"","",NA,0,"","",NA,NA,"O","N","DO","","ZM","SB","",20040809,"8/9/2004","B37","20040809_B37",4,"DO"
"B","38",2007,2,7,"RR","",NA,1,"UNK","Adult",3,NA,"C","N",NA,"DO","JT, MS","RK","",20070207,"2/7/2007","B38","20070207_B38",1,""
"B","38",2007,2,7,"","",NA,0,"","",NA,NA,"O","N","DO","DO","JT, MS","RK","Replaced crossbars",20070207,"2/7/2007","B38","20070207_B38",4,""
"B","38",2013,3,26,"RR","",NA,1,"M","Adult",2,NA,"C","N","DO","DO","ZC","MJ","",20130326,"3/26/2013","B38","20130326_B38",1,""
"B","38",2013,3,26,"","",NA,NA,"","",NA,NA,"O","N","DO","DO","ZC","MJ","",20130326,"3/26/2013","B38","20130326_B38",4,""
"B","38",2008,6,30,"","",NA,0,"","",NA,NA,"C","Y","DO","CD","DH","DH","",20080630,"6/30/2008","B38","20080630_B38",1,""
"B","38",2008,6,30,"","",NA,0,"","",NA,NA,"O","Y","CD","CD","DH","DH","",20080630,"6/30/2008","B38","20080630_B38",4,""
"B","38",2005,9,19,"","",NA,0,"","",NA,NA,"O","Y","CD","","CW","MB","",20050919,"9/19/2005","B38","20050919_B38",1,"CD"
"B","38",2005,9,19,"","",NA,0,"","",NA,NA,"O","N","CD","","CW","MB","",20050919,"9/19/2005","B38","20050919_B38",4,"CD"
"B","39",2004,10,25,"","",NA,0,"","",NA,NA,"C","N","DO","","JB","SB","",20041025,"10/25/2004","B39","20041025_B39",1,"DO"
"B","39",2004,10,25,"","",NA,0,"","",NA,NA,"O","N","DO","","JB","SB","",20041025,"10/25/2004","B39","20041025_B39",4,"DO"
"B","39",2013,12,18,"","",NA,NA,"","",NA,NA,"C","N","","WM","SO","SJB","",20131218,"12/18/2013","B39","20131218_B39",1,""
"B","39",2013,12,18,"","",NA,NA,"","",NA,NA,"O","Y","WM","WM","SO","SJB","",20131218,"12/18/2013","B39","20131218_B39",4,""
"B","39",2002,4,22,"","",NA,0,"","",NA,NA,"O","N","IK","","SR","TY","",20020422,"4/22/2002","B39","20020422_B39",1,"IK"
"B","39",2002,4,22,"","",NA,0,"","",NA,NA,"O","Y","IK","","SR","TY","",20020422,"4/22/2002","B39","20020422_B39",4,"IK"
"B","39",2003,5,3,"","",NA,0,"","",NA,NA,"NC","","CD","","ZM","PM","",20030503,"5/3/2003","B39","20030503_B39",1,"CD"
"B","39",2003,5,3,"","",NA,0,"","",NA,NA,"C","N","CD","","ZM","PM","",20030503,"5/3/2003","B39","20030503_B39",4,"CD"
"B","39",2013,6,13,"","",NA,NA,"","",NA,NA,"C","Y","","DO","SO, MJ","KG","",20130613,"6/13/2013","B39","20130613_B39",1,""
"B","39",2013,6,13,"","",NA,NA,"","",NA,NA,"C","N","DO","DO","SO, MJ","KG","",20130613,"6/13/2013","B39","20130613_B39",4,""
"B","39",2010,6,25,"","",NA,NA,"","",NA,NA,"O","Y","DO","LL","AW","LH","",20100625,"6/25/2010","B39","20100625_B39",1,""
"B","39",2010,6,25,"","",NA,NA,"","",NA,NA,"O","N","LL","CD","LH, DB","RK","",20100625,"6/25/2010","B39","20100625_B39",4,""
"B","39",2000,6,28,"","",NA,0,"","",NA,NA,"O","Y","CD","","VS","JC","",20000628,"6/28/2000","B39","20000628_B39",1,"CD"
"B","39",2000,6,28,"","",NA,0,"","",NA,NA,"O","N","CD","","VS","JC","",20000628,"6/28/2000","B39","20000628_B39",4,"CD"
"B","39",2000,9,18,"","",NA,0,"","",NA,NA,"C","N","CD","","JC","MJW","",20000918,"9/18/2000","B39","20000918_B39",1,"CD"
"B","39",2000,9,18,"","",NA,0,"","",NA,NA,"O","N","CD","","JC","MJW","",20000918,"9/18/2000","B39","20000918_B39",4,"CD"
"B","4",2014,12,29,"","",NA,NA,"","",NA,NA,"O","N",NA,"CD&DRY DOG","HT","LH","",20141229,"12/29/2014","B4","20141229_B4",1,NA
"B","4",2014,12,20,"","",NA,NA,"","",NA,NA,"O","Y",NA,"MINNESOTA BOBCAT CHUNK","RK","LH","",20141229,"12/29/2014","B4","20141229_B4",1,NA
"B","40",2001,2,16,"","",NA,0,"","",NA,NA,"C","N","CD","","IE","AC","",20010216,"2/16/2001","B40","20010216_B40",1,"CD"
"B","40",2001,2,16,"","",NA,0,"","",NA,NA,"O","N","CD","","IE","AC","",20010216,"2/16/2001","B40","20010216_B40",4,"CD"
"B","40",2006,2,23,"RR","",NA,1,"M","Adult",2,NA,"C","N","","CD","LG","LG","",20060223,"2/23/2006","B40","20060223_B40",1,""
"B","40",2006,2,23,"","",NA,0,"","",NA,NA,"O","N","CD","CD","LG","LG","",20060223,"2/23/2006","B40","20060223_B40",4,""
"B","40",2014,4,14,"RR","",NA,1,"","Adult",4,NA,"C","N",NA,"DO","KG","SO","",20140414,"4/14/2014","B40","20140414_B40",1,NA
"B","40",2014,4,14,"","",NA,NA,"","",NA,NA,"O","Y",NA,"DO","KG","SO","",20140414,"4/14/2014","B40","20140414_B40",4,NA
"B","40",2000,6,28,"","",NA,0,"","",NA,NA,"O","Y","CD","","VS","JC","",20000628,"6/28/2000","B40","20000628_B40",1,"CD"
"B","40",2000,6,28,"","",NA,0,"","",NA,NA,"O","N","CD","","VS","JC","",20000628,"6/28/2000","B40","20000628_B40",4,"CD"
"B","40",2008,6,9,"","",NA,0,"","",NA,NA,"O","Y","","CD","DH","DH","",20080609,"6/9/2008","B40","20080609_B40",1,""
"B","40",2008,6,9,"","",NA,0,"","",NA,NA,"O","N","CD","CD","DH","DH","",20080609,"6/9/2008","B40","20080609_B40",4,""
"B","40",2008,8,25,"","",NA,0,"","",NA,NA,"O","N","CD","CD","CN","DH","",20080825,"8/25/2008","B40","20080825_B40",1,""
"B","40",2008,8,25,"","",NA,0,"","",NA,NA,"C","N","CD","CD","CN","DH","",20080825,"8/25/2008","B40","20080825_B40",4,""
"B","41",2011,1,27,"","",NA,NA,"","",NA,NA,"C","N",NA,"DO","HA","LH","",20110127,"1/27/2011","B41","20110127_B41",1,""
"B","41",2011,1,27,"","",NA,NA,"","",NA,NA,"O","N","DO","DO","HA","LH","",20110127,"1/27/2011","B41","20110127_B41",4,""
"B","41",2011,3,8,"RR","",NA,1,"","Adult",3,NA,"C","Y","DO","DO","DB","DME","",20110308,"3/8/2011","B41","20110308_B41",1,""
"B","41",2011,3,8,"","",NA,NA,"","",NA,NA,"O","Y","DO","DO","DB","DME","",20110308,"3/8/2011","B41","20110308_B41",4,""
"B","41",2013,6,17,"RR","",NA,1,"M","Adult",2,NA,"C","N","DO","WM","MJ","KG","",20130617,"6/17/2013","B41","20130617_B41",1,""
"B","41",2013,6,17,"","",NA,NA,"","",NA,NA,"O","N","WM","WM","MJ","KG","",20130617,"6/17/2013","B41","20130617_B41",4,""
"B","41",2000,6,28,"","",NA,0,"","",NA,NA,"O","Y","CD","","VS","JC","",20000628,"6/28/2000","B41","20000628_B41",1,"CD"
"B","41",2000,6,28,"","",NA,0,"","",NA,NA,"O","N","CD","","VS","JC","",20000628,"6/28/2000","B41","20000628_B41",4,"CD"
"B","42",2004,10,25,"","",NA,0,"","",NA,NA,"C","N","DO","","JB","SB","",20041025,"10/25/2004","B42","20041025_B42",1,"DO"
"B","42",2004,10,25,"","",NA,0,"","",NA,NA,"O","N","DO","","JB","SB","",20041025,"10/25/2004","B42","20041025_B42",4,"DO"
"B","42",2007,10,3,"","",NA,0,"","",NA,NA,"C","N","","DO","DH, IE, NK","RK","",20071003,"10/3/2007","B42","20071003_B42",1,""
"B","42",2007,10,3,"","",NA,0,"","",NA,NA,"O","N","DO","DO","DH, IE, NK","RK","",20071003,"10/3/2007","B42","20071003_B42",4,""
"B","42",2013,11,26,"","",NA,NA,"","",NA,NA,"C","N","DO","DO","SO","SJB","1 RR LIT",20131126,"11/26/2013","B42","20131126_B42",1,""
"B","42",2013,11,26,"","",NA,NA,"","",NA,NA,"O","N","DO","DO","SO","SJB","",20131126,"11/26/2013","B42","20131126_B42",4,""
"B","42",2007,3,29,"RR","",NA,1,"M","Adult",2,NA,"C","N","DO","CD","MS","RK","",20070329,"3/29/2007","B42","20070329_B42",1,""
"B","42",2007,3,29,"","",NA,0,"","",NA,NA,"O","N","CD","CD","MS","RK","",20070329,"3/29/2007","B42","20070329_B42",4,""
"B","42",2013,4,10,"RR","",NA,1,"UNK","Sub-Adult",2,NA,"C","N","CD","DC","SO","KG","",20130410,"4/10/2013","B42","20130410_B42",1,""
"B","42",2013,4,10,"","",NA,NA,"","",NA,NA,"O","N","DC","DC","SO","KG","",20130410,"4/10/2013","B42","20130410_B42",4,""
"B","43",2006,1,11,"RR","",NA,1,"M","Adult",2,NA,"C","N",NA,"DO","LG, RK","RK","",20060111,"1/11/2006","B43","20060111_B43",1,""
"B","43",2006,1,11,"","",NA,0,"","",NA,NA,"O","N","DO","DO","LG, RK","RK","",20060111,"1/11/2006","B43","20060111_B43",4,""
"B","43",2009,10,27,"RR","",NA,1,"M","Adult",3,NA,"C","N","DO","DO","DFD","ALF","",20091027,"10/27/2009","B43","20091027_B43",1,""
"B","43",2009,10,27,"","",NA,0,"","",NA,NA,"O","N","DO","DO","DFD","ALF","",20091027,"10/27/2009","B43","20091027_B43",4,""
"B","43",2001,5,15,"","",NA,0,"","",NA,NA,"O","Y","CD","","AC","AC","",20010515,"5/15/2001","B43","20010515_B43",1,"CD"
"B","43",2001,5,15,"","",NA,0,"","",NA,NA,"O","N","CD","","AC","AC","",20010515,"5/15/2001","B43","20010515_B43",4,"CD"
"B","43",2009,7,27,"RR","",NA,1,"","",4,NA,"C","N","","DO","JB","JB","",20090727,"7/27/2009","B43","20090727_B43",1,""
"B","43",2009,7,27,"","",NA,0,"","",NA,NA,"O","N","DO","DO","JB","JB","",20090727,"7/27/2009","B43","20090727_B43",4,""
"B","44",2002,1,2,"","",NA,0,"","",NA,NA,"O","Y","CD","","VS","SR","",20020102,"1/2/2002","B44","20020102_B44",1,"CD"
"B","44",2002,1,2,"","",NA,0,"","",NA,NA,"O","N","CD","","VS","SR","",20020102,"1/2/2002","B44","20020102_B44",4,"CD"
"B","44",2007,2,13,"RR","",NA,1,"M","Adult",2,NA,"C","N","","CD","MS","RK","",20070213,"2/13/2007","B44","20070213_B44",1,""
"B","44",2007,2,13,"","",NA,0,"","",NA,NA,"O","N","CD","CD","MS","RK","",20070213,"2/13/2007","B44","20070213_B44",4,""
"B","44",2011,3,23,"","",NA,NA,"","",NA,NA,"C","Y","CD","CD/O","HA","DME","",20110323,"3/23/2011","B44","20110323_B44",1,""
